col_a,col_b,sub_a,sub_b,role_a,role_b,metric,effect_size,p,n_valid,p_adj
ipd_info_type-Analytic Code,study_design_info/masking_num,ipd_info_type-Analytic Code,study_design_info/masking_num,num,num,abs_spearman,0.058614153821351725,0.004952777481302105,2297,0.0068299955832606726
No Intervention Arm Number,patient_data/sharing_ipd,No Intervention Arm Number,patient_data/sharing_ipd,num,cat,eta,0.05822251107119265,1.240826475526997e-10,13438,2.3573805746824064e-10
Active Comparator Arm Number,dropout_rate,Active Comparator Arm Number,dropout_rate,num,num,abs_spearman,0.05820253476496931,6.813798277034342e-30,38016,1.787992472907111e-29
Drug intervention Number,phase,Drug intervention Number,phase,num,cat,eta,0.058132559629825685,1.0205691973017625e-59,81786,3.5420592951045805e-59
eligibility/minimum_age,mortality_YN,eligibility/minimum_age__years,mortality_YN,num,num,abs_spearman,0.057965707753607876,1.846654453001134e-14,17440,3.840114071722023e-14
MaskingType-Participant,eligibility/healthy_volunteers,MaskingType-Participant,eligibility/healthy_volunteers,num,cat,eta,0.057912910024149174,3.835454121903474e-61,81014,1.3443023262242783e-60
Drug intervention Number,mortality_rate,Drug intervention Number,mortality_rate,num,num,abs_spearman,0.05790336750961116,8.739400757869528e-15,17916,1.828064889167153e-14
Radiation intervention Number,study_design_info/primary_purpose,Radiation intervention Number,study_design_info/primary_purpose,num,cat,eta,0.05786968997624317,2.664771033995948e-53,80983,8.805792579095652e-53
failure_reason,study_design_info/masking,failure_reason,study_design_info/masking,cat,cat,cramers_v,0.05786871812117612,1.680904707546501e-20,20495,3.9257971788092623e-20
condition,eligibility/healthy_volunteers,condition__n_items,eligibility/healthy_volunteers,num,cat,eta,0.05786565723898322,1.7493604588692434e-61,81613,6.174944233366577e-61
eligibility/gender,execution_fail,eligibility/gender,execution_fail,cat,num,eta,0.05777718100820192,2.2694721082358755e-31,42207,6.10350453351315e-31
eligibility/gender,execution_pass,eligibility/gender,execution_pass,cat,num,eta,0.05777718100820192,2.2694721082358755e-31,42207,6.10350453351315e-31
MaskingType-Outcomes Assessor,Other intervention Number,MaskingType-Outcomes Assessor,Other intervention Number,num,num,abs_spearman,0.057736808885488884,2.189109852375859e-53,70854,7.253250644205347e-53
Other intervention Number,study_design_info/allocation,Other intervention Number,study_design_info/allocation,num,cat,eta,0.057527600398638544,4.288157501625652e-41,54376,1.2670715091010398e-40
Other intervention Number,duration_month,Other intervention Number,duration_month,num,num,abs_spearman,0.05734504708481688,1.491379824538242e-32,42855,4.0503594141830936e-32
Other intervention Number,duration_day,Other intervention Number,duration_day,num,num,abs_spearman,0.05733452253224018,1.530858705417855e-32,42855,4.148510232239226e-32
Other intervention Number,duration_year,Other intervention Number,duration_year,num,num,abs_spearman,0.05733452253224018,1.530858705417855e-32,42855,4.148510232239226e-32
No Intervention Arm Number,number_of_arms,No Intervention Arm Number,number_of_arms,num,num,abs_spearman,0.057173278108204405,2.875370267106712e-51,69293,9.389349689566596e-51
dropout_rate,has_expanded_access,dropout_rate,has_expanded_access,num,cat,eta,0.05708852208729318,9.717308610908091e-29,37901,2.512748376493924e-28
Radiation intervention Number,sae_YN,Radiation intervention Number,sae_YN,num,num,abs_spearman,0.057019477186954895,2.210054565932324e-14,17916,4.5766546636181876e-14
eligibility/gender,study_design_info/masking,eligibility/gender,study_design_info/masking,cat,cat,cramers_v,0.05695436718778931,4.81681823962647e-68,64727,1.8108613200411164e-67
Other Arm Number,sae_YN,Other Arm Number,sae_YN,num,num,abs_spearman,0.05692301580654269,2.5674617347925248e-14,17886,5.30352652615081e-14
Radiation intervention Number,enrollment,Radiation intervention Number,enrollment,num,num,abs_spearman,0.05674878543256744,4.9088251382452194e-33,44446,1.347892869451864e-32
No Intervention Arm Number,study_design_info/masking_num,No Intervention Arm Number,study_design_info/masking_num,num,num,abs_spearman,0.056656184376485834,2.86423604534235e-50,69142,9.267742933171537e-50
Placebo Comparator Arm Number,smiless,Placebo Comparator Arm Number,smiless__n_items,num,num,abs_spearman,0.05653354192064858,2.4993646770550536e-56,78123,8.46174553471636e-56
MaskingType-Outcomes Assessor,intervention_browse/mesh_term,MaskingType-Outcomes Assessor,intervention_browse/mesh_term__n_items,num,num,abs_spearman,0.05645845551069561,2.643222812149709e-58,81170,9.110136876826666e-58
intervention/intervention_name,sae_rate,intervention/intervention_name__n_items,sae_rate,num,num,abs_spearman,0.05632522891281999,4.535640500842297e-14,17916,9.330353182610189e-14
Drug intervention Number,approval_outcome,Drug intervention Number,approval_outcome,num,num,abs_spearman,0.05629239963078304,5.734302105653873e-23,30683,1.3821281020901916e-22
ipd_info_type-Statistical Analysis Plan (SAP),number_of_arms,ipd_info_type-Statistical Analysis Plan (SAP),number_of_arms,num,num,abs_spearman,0.05621745134001655,0.007126252648886969,2290,0.009696782705271289
Device intervention Number,patient_data/sharing_ipd,Device intervention Number,patient_data/sharing_ipd,num,cat,eta,0.055987188928882825,6.192359915806435e-10,13510,1.1483592828939545e-09
Procedure intervention Number,responsible_party/responsible_party_type,Procedure intervention Number,responsible_party/responsible_party_type,num,cat,eta,0.05595035695553395,6.143981248187015e-47,67878,1.9228958944262885e-46
Procedure intervention Number,oversight_info/has_dmc,Procedure intervention Number,oversight_info/has_dmc,num,cat,eta,0.055877988089967356,2.1066855593995556e-27,37612,5.3693472975465596e-27
Other Arm Number,study_design_info/masking,Other Arm Number,study_design_info/masking,num,cat,eta,0.05586984469957667,7.07700877496887e-39,72860,2.0520848081444156e-38
has_expanded_access,location/facility/address/city,has_expanded_access,location/facility/address/city__n_items,cat,num,eta,0.05574418468204026,2.1904366518416916e-49,70125,7.032603462308274e-49
condition,start_date,condition__n_items,start_date__days,num,num,abs_spearman,0.05573150902324876,7.745642195397054e-31,42855,2.0630140252477685e-30
approval_outcome,mortality_rate,approval_outcome,mortality_rate,num,num,abs_spearman,0.055706285384283655,3.979409986415278e-05,5434,6.2272253250894e-05
Sham Comparator Arm Number,study_design_info/intervention_model,Sham Comparator Arm Number,study_design_info/intervention_model,num,cat,eta,0.05562826096337306,3.439196805380235e-45,69093,1.0460714885397654e-44
eligibility/minimum_age,study_design_info/masking_num,eligibility/minimum_age__years,study_design_info/masking_num,num,num,abs_spearman,0.05541140922575178,7.793028808192863e-55,79096,2.6134516313575254e-54
MaskingType-Care Provider,oversight_info/is_fda_regulated_device,MaskingType-Care Provider,oversight_info/is_fda_regulated_device,num,cat,eta,0.055411189715128414,9.048578144014493e-11,13666,1.7230434243583154e-10
Device intervention Number,sponsors/lead_sponsor/agency_class,Device intervention Number,sponsors/lead_sponsor/agency_class,num,cat,eta,0.055294377275288964,5.224160979813422e-47,71221,1.6391464690449942e-46
MaskingType-Care Provider,sponsors/lead_sponsor/agency_class,MaskingType-Care Provider,sponsors/lead_sponsor/agency_class,num,cat,eta,0.055288441007969744,9.354512511429007e-47,70854,2.9203471847865684e-46
MaskingType-Investigator,start_date,MaskingType-Investigator,start_date__days,num,num,abs_spearman,0.05519727155165707,3.919355483491872e-30,42635,1.0339276408150002e-29
Procedure intervention Number,Sham Comparator Arm Number,Procedure intervention Number,Sham Comparator Arm Number,num,num,abs_spearman,0.05518766084181368,6.941732169291055e-48,69293,2.2030912440214906e-47
MaskingType-Participant,oversight_info/is_fda_regulated_device,MaskingType-Participant,oversight_info/is_fda_regulated_device,num,cat,eta,0.05518220902980551,1.0806125298862799e-10,13666,2.0545693471824068e-10
eligibility/gender,study_design_info/masking_num,eligibility/gender,study_design_info/masking_num,cat,num,eta,0.05510418850149866,1.631221802708545e-47,70854,5.157234325357168e-47
Behavioral intervention Number,sae_YN,Behavioral intervention Number,sae_YN,num,num,abs_spearman,0.05503533118126191,1.6860679462828317e-13,17916,3.406405566270599e-13
Other intervention Number,Procedure intervention Number,Other intervention Number,Procedure intervention Number,num,num,abs_spearman,0.05503019404324841,6.744759505285414e-49,71221,2.1515696239581838e-48
MaskingType-Participant,condition,MaskingType-Participant,condition__n_items,num,num,abs_spearman,0.054693512577339926,8.02106394632497e-55,81170,2.686299717872985e-54
brief_title,failure_reason,brief_title__n_items,failure_reason,num,cat,eta,0.05463141407174998,2.1235227421999766e-13,20769,4.276299849568024e-13
Other Arm Number,sae_rate,Other Arm Number,sae_rate,num,num,abs_spearman,0.054607833815523914,2.709155911192031e-13,17886,5.446806180673298e-13
failure_reason,study_design_info/primary_purpose,failure_reason,study_design_info/primary_purpose,cat,cat,cramers_v,0.054537374542456406,3.3282140342832227e-25,20561,8.337310358058275e-25
Experimental Arm Number,condition_browse/mesh_term,Experimental Arm Number,condition_browse/mesh_term__n_items,num,num,abs_spearman,0.054519010261010914,1.6607870901731022e-52,78123,5.4518572246765644e-52
Placebo Comparator Arm Number,eligibility/minimum_age,Placebo Comparator Arm Number,eligibility/minimum_age__years,num,num,abs_spearman,0.0544793568172408,3.7930029085120726e-51,76141,1.2353358096530147e-50
eligibility/minimum_age,study_design_info/allocation,eligibility/minimum_age__years,study_design_info/allocation,num,cat,eta,0.05446083041347218,4.0248691562201614e-41,60725,1.190690458715131e-40
completion_date,intervention/intervention_name,completion_date__days,intervention/intervention_name__n_items,num,num,abs_spearman,0.05443115396972356,1.7227460410411504e-29,42855,4.506340959986588e-29
MaskingType-Outcomes Assessor,responsible_party/responsible_party_type,MaskingType-Outcomes Assessor,responsible_party/responsible_party_type,num,cat,eta,0.05439084354826671,3.0633722033132984e-44,67639,9.23844651120576e-44
Procedure intervention Number,phase,Procedure intervention Number,phase,num,cat,eta,0.05433462938845952,2.2004441545268365e-45,71221,6.742421361281367e-45
Experimental Arm Number,eligibility/maximum_age,Experimental Arm Number,eligibility/maximum_age__years,num,num,abs_spearman,0.05427187427441547,3.3351031754264577e-28,41114,8.579432081712989e-28
condition_browse/mesh_term,intervention_browse/mesh_term,condition_browse/mesh_term__n_items,intervention_browse/mesh_term__n_items,num,num,abs_spearman,0.05425049993813054,2.3176296718245064e-54,81786,7.730617093266977e-54
Dietary Supplement intervention Number,responsible_party/responsible_party_type,Dietary Supplement intervention Number,responsible_party/responsible_party_type,num,cat,eta,0.05423261196230774,3.859354227436829e-44,67878,1.1610769074068425e-43
eligibility/maximum_age,intervention/intervention_type,eligibility/maximum_age__years,intervention/intervention_type__n_items,num,num,abs_spearman,0.054224674388570614,3.2244320209164246e-29,42760,8.399070830164901e-29
icdcode,phase,icdcode__n_items,phase,num,cat,eta,0.05397013137352955,1.947819623368308e-51,81786,6.368857584302954e-51
Biological intervention Number,oversight_info/has_dmc,Biological intervention Number,oversight_info/has_dmc,num,cat,eta,0.053917714227899836,6.356172692105928e-31,45926,1.700224880504115e-30
Other intervention Number,study_design_info/intervention_model,Other intervention Number,study_design_info/intervention_model,num,cat,eta,0.053908798635346734,2.0284865212891728e-43,70749,6.087909426815935e-43
oversight_info/is_fda_regulated_device,phase,oversight_info/is_fda_regulated_device,phase,cat,cat,cramers_v,0.05387615415255949,1.2356169191523846e-08,13676,2.204241237683902e-08
has_expanded_access,mortality_rate,has_expanded_access,mortality_rate,cat,num,eta,0.05384775919006337,9.178498270062541e-13,17570,1.8276096314988316e-12
condition,oversight_info/has_dmc,condition__n_items,oversight_info/has_dmc,num,cat,eta,0.05376995767693905,9.194030095512791e-31,45926,2.4435470360801374e-30
Active Comparator Arm Number,Placebo Comparator Arm Number,Active Comparator Arm Number,Placebo Comparator Arm Number,num,num,abs_spearman,0.05365337386097801,2.364297039425964e-45,69293,7.217786416429386e-45
Combination Product intervention Number,completion_date,Combination Product intervention Number,completion_date__days,num,num,abs_spearman,0.05358883807209054,1.2360566034364357e-28,42855,3.189616468888414e-28
eligibility/maximum_age,start_date,eligibility/maximum_age__years,start_date__days,num,num,abs_spearman,0.05347508051913381,8.97732860856552e-17,24161,1.9655208451352704e-16
Procedure intervention Number,dropout_YN,Procedure intervention Number,dropout_YN,num,num,abs_spearman,0.05345588062519088,1.1998036418456665e-25,38302,3.0177247469498797e-25
brief_title,number_of_arms,brief_title__n_items,number_of_arms,num,num,abs_spearman,0.0533837367445549,2.0581976848461539e-50,78123,6.668345823784475e-50
completion_date,dropout_YN,completion_date__days,dropout_YN,num,num,abs_spearman,0.053211546078686604,1.2963209819412371e-11,16162,2.5147210305417442e-11
intervention/intervention_type,study_design_info/primary_purpose,intervention/intervention_type__n_items,study_design_info/primary_purpose,num,cat,eta,0.05307774823211653,3.483696538127624e-44,80983,1.0493316239087449e-43
failure_reason,study_design_info/intervention_model,failure_reason,study_design_info/intervention_model,cat,cat,cramers_v,0.053076907792843936,2.3023761092374458e-30,20298,6.080132445754572e-30
Device intervention Number,sae_rate,Device intervention Number,sae_rate,num,num,abs_spearman,0.05281009416827595,1.5150091140067423e-12,17916,3.0094305741860546e-12
dropout_YN,eligibility/maximum_age,dropout_YN,eligibility/maximum_age__years,num,num,abs_spearman,0.05259654450283288,1.0644561359992218e-12,18312,2.1178330648183076e-12
Biological intervention Number,Placebo Comparator Arm Number,Biological intervention Number,Placebo Comparator Arm Number,num,num,abs_spearman,0.05259567932376839,5.503702923390811e-49,78123,1.7579308180753425e-48
brief_title,study_design_info/masking,brief_title__n_items,study_design_info/masking,num,cat,eta,0.05253422427120511,9.424557613761713e-35,75043,2.6226232553413055e-34
Active Comparator Arm Number,Behavioral intervention Number,Active Comparator Arm Number,Behavioral intervention Number,num,num,abs_spearman,0.05251917592806161,1.5845334010156038e-43,69293,4.761264209823187e-43
Drug intervention Number,Sham Comparator Arm Number,Drug intervention Number,Sham Comparator Arm Number,num,num,abs_spearman,0.052248668085003135,4.26300522267219e-43,69293,1.2763334913663121e-42
