col_a,col_b,metric,effect_size,p,p_adj,n_valid,via_feat_a,via_feat_b
Diagnostic Test intervention Number,MaskingType-Care Provider,abs_spearman,0.0046876724288688896,0.21211569099940675,0.2724961279936926,70854,Diagnostic Test intervention Number,MaskingType-Care Provider
Diagnostic Test intervention Number,oversight_info/has_dmc,eta,0.004681863556934323,0.3638958244885465,0.4490546839835579,37612,Diagnostic Test intervention Number,oversight_info/has_dmc
brief_title,condition,abs_spearman,0.004652164709984499,0.18337840155877352,0.23745209114002477,81786,brief_title__n_items,condition__n_items
Diagnostic Test intervention Number,Other intervention Number,abs_spearman,0.004627462315299093,0.21685731308195086,0.2779709195720322,71221,Diagnostic Test intervention Number,Other intervention Number
brief_title,oversight_info/is_fda_regulated_drug,eta,0.0045607257256262594,0.5926771358991041,0.7041206999143202,13761,brief_title__n_items,oversight_info/is_fda_regulated_drug
brief_title,enrollment,abs_spearman,0.004552939724082113,0.33713637767414095,0.4188591034743081,44446,brief_title__n_items,enrollment
Behavioral intervention Number,study_design_info/masking_num,abs_spearman,0.004506114943539176,0.1992138226315944,0.2570620251187488,81170,Behavioral intervention Number,study_design_info/masking_num
Dietary Supplement intervention Number,completion_date,abs_spearman,0.004467347599532649,0.20140102818842778,0.25930662206550076,81786,Dietary Supplement intervention Number,completion_date__is_nn
eligibility/minimum_age,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.004465059781508768,0.837853303799552,0.9631294180295876,2103,eligibility/minimum_age__years,ipd_info_type-Clinical Study Report (CSR)
Combination Product intervention Number,MaskingType-Participant,abs_spearman,0.00445136697911027,0.20472769721838502,0.26339457528096555,81170,Combination Product intervention Number,MaskingType-Participant
eligibility/healthy_volunteers,oversight_info/is_fda_regulated_device,cramers_v,0.004448977543479252,0.6028662393886792,0.7152475868472722,13676,eligibility/healthy_volunteers,oversight_info/is_fda_regulated_device
dropout_rate,intervention/intervention_name,abs_spearman,0.004430204985877755,0.38593828283900794,0.47406699641765737,38302,intervention/intervention_name__n_items,dropout_rate
Combination Product intervention Number,biology_fail,abs_spearman,0.00442871472028879,0.41124726193621153,0.5028445584899138,34427,Combination Product intervention Number,biology_fail
Combination Product intervention Number,biology_pass,abs_spearman,0.00442871472028879,0.41124726193621153,0.5028445584899138,34427,Combination Product intervention Number,biology_pass
Sham Comparator Arm Number,oversight_info/has_dmc,eta,0.004397806043538272,0.3966540617683707,0.4860271031893823,37149,Sham Comparator Arm Number,oversight_info/has_dmc
Other intervention Number,eligibility/minimum_age,abs_spearman,0.00436388513879406,0.2500045427555437,0.3171600067682568,69489,Other intervention Number,eligibility/minimum_age__years
biology_pass,dropout_YN,abs_spearman,0.004319688210651806,0.6106223199539882,0.7232149154192601,13897,dropout_YN,biology_pass
biology_fail,dropout_YN,abs_spearman,0.004319688210651806,0.6106223199539882,0.7232149154192601,13897,dropout_YN,biology_fail
Behavioral intervention Number,Device intervention Number,abs_spearman,0.004309833630864897,0.2500772427467694,0.3171600067682568,71221,Behavioral intervention Number,Device intervention Number
Combination Product intervention Number,Genetic intervention Number,abs_spearman,0.004242066167392538,0.25760224301628226,0.3262273303504304,71221,Combination Product intervention Number,Genetic intervention Number
Sham Comparator Arm Number,completion_date,abs_spearman,0.004236244068029399,0.2648010211833762,0.3343690220247937,69293,Sham Comparator Arm Number,completion_date__is_nn
Sham Comparator Arm Number,start_date,abs_spearman,0.004236244068029399,0.2648010211833762,0.3343690220247937,69293,Sham Comparator Arm Number,start_date__is_nn
eligibility/healthy_volunteers,ipd_info_type-Study Protocol,eta,0.0041870395966932174,0.8410395007593012,0.9664723099003213,2297,eligibility/healthy_volunteers,ipd_info_type-Study Protocol
Diagnostic Test intervention Number,MaskingType-Outcomes Assessor,abs_spearman,0.004184134297502955,0.26539269903434576,0.33499441668883095,70854,Diagnostic Test intervention Number,MaskingType-Outcomes Assessor
Diagnostic Test intervention Number,condition_browse/mesh_term,abs_spearman,0.004178633626076767,0.26478690395113785,0.3343690220247937,71221,Diagnostic Test intervention Number,condition_browse/mesh_term__n_items
Biological intervention Number,Sham Comparator Arm Number,abs_spearman,0.004071253516138674,0.2838619375407129,0.3572691897696405,69293,Biological intervention Number,Sham Comparator Arm Number
Diagnostic Test intervention Number,Dietary Supplement intervention Number,abs_spearman,0.003965987253653185,0.28987356162312805,0.3641759315402639,71221,Diagnostic Test intervention Number,Dietary Supplement intervention Number
Combination Product intervention Number,enrollment,abs_spearman,0.0039027785103131676,0.4106374665293888,0.5024525338695867,44446,Combination Product intervention Number,enrollment
Combination Product intervention Number,study_design_info/allocation,eta,0.0038564665914634644,0.3366206949657686,0.41838557311859703,62081,Combination Product intervention Number,study_design_info/allocation
Radiation intervention Number,has_expanded_access,eta,0.003856383057022768,0.30716005964394005,0.384088235790821,70125,Radiation intervention Number,has_expanded_access
brief_title,oversight_info/has_dmc,eta,0.0036708361038231482,0.4314842351185616,0.5248189419100461,45926,brief_title__n_items,oversight_info/has_dmc
Active Comparator Arm Number,Sham Comparator Arm Number,abs_spearman,0.0036501506512636368,0.3366348381121143,0.41838557311859703,69293,Active Comparator Arm Number,Sham Comparator Arm Number
Diagnostic Test intervention Number,Genetic intervention Number,abs_spearman,0.003630936920253944,0.33255323832423417,0.41375671434898453,71221,Diagnostic Test intervention Number,Genetic intervention Number
Genetic intervention Number,has_expanded_access,eta,0.0035887240121431126,0.3419493626160771,0.424686931769431,70125,Genetic intervention Number,has_expanded_access
Behavioral intervention Number,oversight_info/is_fda_regulated_device,eta,0.003587769383631212,0.6748268986505961,0.7914355291295381,13676,Behavioral intervention Number,oversight_info/is_fda_regulated_device
Genetic intervention Number,ipd_info_type-Study Protocol,abs_spearman,0.0035763917104524308,0.8685177870782799,0.9970595672603312,2145,Genetic intervention Number,ipd_info_type-Study Protocol
Other Arm Number,intervention/intervention_type,abs_spearman,0.0035231795622329776,0.3247550818075304,0.40477902054561266,78123,Other Arm Number,intervention/intervention_type__is_nn
Diagnostic Test intervention Number,brief_title,abs_spearman,0.0034771277098001735,0.35344038984435416,0.43739506934085853,71221,Diagnostic Test intervention Number,brief_title__n_items
MaskingType-Care Provider,has_expanded_access,eta,0.003476346222738127,0.3584474260001017,0.4431180381893822,69785,MaskingType-Care Provider,has_expanded_access
ipd_info_type-Statistical Analysis Plan (SAP),oversight_info/is_fda_regulated_drug,eta,0.0034587998794397847,0.8900473588442428,1.0,1600,ipd_info_type-Statistical Analysis Plan (SAP),oversight_info/is_fda_regulated_drug
MaskingType-Outcomes Assessor,ipd_info_type-Study Protocol,abs_spearman,0.003376242246419375,0.8715219139341712,0.9998476893104142,2297,MaskingType-Outcomes Assessor,ipd_info_type-Study Protocol
Procedure intervention Number,brief_title,abs_spearman,0.0033257554496451645,0.3747882534156304,0.4608595826678399,71221,Procedure intervention Number,brief_title__n_items
eligibility/healthy_volunteers,intervention/intervention_name,eta,0.0032974819887775643,0.3461862776821565,0.42934001132662475,81613,eligibility/healthy_volunteers,intervention/intervention_name__n_items
Diagnostic Test intervention Number,icdcode,abs_spearman,0.0032365000659870845,0.3877415136263452,0.4757774575746997,71221,Diagnostic Test intervention Number,icdcode__is_nn
dropout_rate,eligibility/minimum_age,abs_spearman,0.003223524268331412,0.5341370394714686,0.6411489506609166,37199,eligibility/minimum_age__years,dropout_rate
eligibility/maximum_age,study_design_info/allocation,eta,0.0032017681624723223,0.549417163140184,0.6585804214943564,34960,eligibility/maximum_age__years,study_design_info/allocation
Active Comparator Arm Number,eligibility/minimum_age,abs_spearman,0.003130598701565327,0.41559851215382715,0.5070943924629738,67623,Active Comparator Arm Number,eligibility/minimum_age__years
Diagnostic Test intervention Number,oversight_info/is_fda_regulated_drug,eta,0.003130374836806819,0.7389069180477099,0.8596255574877107,11339,Diagnostic Test intervention Number,oversight_info/is_fda_regulated_drug
MaskingType-Care Provider,eligibility/maximum_age,abs_spearman,0.0031129356517198207,0.5214061310158051,0.6266818738768609,42427,MaskingType-Care Provider,eligibility/maximum_age__years
Behavioral intervention Number,Genetic intervention Number,abs_spearman,0.003073069267666727,0.4121559008949208,0.5036011798909458,71221,Behavioral intervention Number,Genetic intervention Number
Combination Product intervention Number,has_expanded_access,eta,0.003061810036530799,0.41748673698921746,0.509040845978081,70125,Combination Product intervention Number,has_expanded_access
Procedure intervention Number,sae_YN,abs_spearman,0.003036615346752509,0.6844299457365175,0.8010758037838998,17916,Procedure intervention Number,sae_YN
Device intervention Number,intervention/intervention_name,abs_spearman,0.0030204863086149003,0.42020086692115916,0.511990887991244,71221,Device intervention Number,intervention/intervention_name__n_items
No Intervention Arm Number,enrollment,abs_spearman,0.0030059641612583776,0.5325220191878975,0.6394312428050947,43117,No Intervention Arm Number,enrollment
Combination Product intervention Number,Other intervention Number,abs_spearman,0.0029780458711349037,0.4267608357926281,0.5194374446162461,71221,Combination Product intervention Number,Other intervention Number
Radiation intervention Number,biology_pass,abs_spearman,0.0029779392382492907,0.5805898591683619,0.6909416988390609,34427,Radiation intervention Number,biology_pass
Radiation intervention Number,biology_fail,abs_spearman,0.0029779392382492907,0.5805898591683619,0.6909416988390609,34427,Radiation intervention Number,biology_fail
Drug intervention Number,has_expanded_access,eta,0.0028815650599811437,0.4454283070316495,0.5405498582173576,70125,Drug intervention Number,has_expanded_access
Combination Product intervention Number,Dietary Supplement intervention Number,abs_spearman,0.0028391738570963158,0.41682416009511736,0.5084113570833741,81786,Combination Product intervention Number,Dietary Supplement intervention Number
Biological intervention Number,has_expanded_access,eta,0.002813717352475216,0.45621597679983245,0.5523869405503198,70125,Biological intervention Number,has_expanded_access
Active Comparator Arm Number,condition,abs_spearman,0.002786367972648642,0.46327819798335385,0.5601571809297685,69293,Active Comparator Arm Number,condition__n_items
Other intervention Number,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.0027837354047185493,0.8974752157960529,1.0,2145,Other intervention Number,ipd_info_type-Informed Consent Form (ICF)
Genetic intervention Number,eligibility/gender,eta,0.002710792892132747,0.769764950739081,0.8937297707378237,71221,Genetic intervention Number,eligibility/gender
Diagnostic Test intervention Number,has_expanded_access,eta,0.0026744674024911973,0.4788100715362961,0.5775303709089306,70125,Diagnostic Test intervention Number,has_expanded_access
eligibility/maximum_age,has_expanded_access,eta,0.002621147593110528,0.6121228261882976,0.7247450838174904,37423,eligibility/maximum_age__years,has_expanded_access
No Intervention Arm Number,Procedure intervention Number,abs_spearman,0.0026202557826365985,0.49036183359435587,0.5906438030295967,69293,No Intervention Arm Number,Procedure intervention Number
Behavioral intervention Number,intervention/intervention_type,abs_spearman,0.002619631083366339,0.4537616634375648,0.5496067551221812,81786,Behavioral intervention Number,intervention/intervention_type__is_nn
Drug intervention Number,oversight_info/has_dmc,eta,0.002554278359003251,0.5841198596855137,0.6949046601873194,45926,Drug intervention Number,oversight_info/has_dmc
Dietary Supplement intervention Number,eligibility/maximum_age,abs_spearman,0.002533276331689183,0.6003975846100944,0.7125620240847261,42760,Dietary Supplement intervention Number,eligibility/maximum_age__years
Diagnostic Test intervention Number,eligibility/gender,eta,0.0024960855889728938,0.8010270634089701,0.9260043397691854,71221,Diagnostic Test intervention Number,eligibility/gender
Combination Product intervention Number,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.00243814582705015,0.9101455256839992,1.0,2145,Combination Product intervention Number,ipd_info_type-Informed Consent Form (ICF)
