orig_a,orig_b,feat_a,feat_b,role_a,role_b,metric,effect_size,p,n_valid,p_adj
sponsors/lead_sponsor/agency_class,dropout_YN,sponsors/lead_sponsor/agency_class,dropout_YN,cat,num,eta,0.2134971967553877,0.0,38302,0.0
sponsors/lead_sponsor/agency_class,dropout_rate,sponsors/lead_sponsor/agency_class,dropout_rate,cat,num,eta,0.11493220383331917,4.670081071078065e-110,38302,2.6007262374994034e-109
sponsors/lead_sponsor/agency_class,start_date,sponsors/lead_sponsor/agency_class,start_date__is_nn,cat,num,eta,0.0671569807636817,1.7895788454981115e-69,71221,7.474502990511943e-69
sponsors/lead_sponsor/agency_class,start_date,sponsors/lead_sponsor/agency_class,start_date__days,cat,num,eta,0.08372299410769656,4.885757493873951e-65,42855,1.9834120667303716e-64
sponsors/lead_sponsor/agency_class,completion_date,sponsors/lead_sponsor/agency_class,completion_date__is_nn,cat,num,eta,0.0671569807636817,1.7895788454981115e-69,71221,7.474502990511943e-69
sponsors/lead_sponsor/agency_class,completion_date,sponsors/lead_sponsor/agency_class,completion_date__days,cat,num,eta,0.10337167010323439,1.853541299847903e-99,42855,9.47214120142862e-99
sponsors/lead_sponsor/agency_class,duration_day,sponsors/lead_sponsor/agency_class,duration_day,cat,num,eta,0.2816194716189649,0.0,42855,0.0
sponsors/lead_sponsor/agency_class,duration_month,sponsors/lead_sponsor/agency_class,duration_month,cat,num,eta,0.2820631693456023,0.0,42855,0.0
sponsors/lead_sponsor/agency_class,duration_year,sponsors/lead_sponsor/agency_class,duration_year,cat,num,eta,0.28161947161896494,0.0,42855,0.0
sponsors/lead_sponsor/agency_class,sae_YN,sponsors/lead_sponsor/agency_class,sae_YN,cat,num,eta,0.28716498750809805,0.0,17916,0.0
sponsors/lead_sponsor/agency_class,sae_rate,sponsors/lead_sponsor/agency_class,sae_rate,cat,num,eta,0.11002686222093246,4.991385658238065e-47,17916,1.7397256933176807e-46
sponsors/lead_sponsor/agency_class,mortality_YN,sponsors/lead_sponsor/agency_class,mortality_YN,cat,num,eta,0.07820117479869969,1.1652213574419426e-23,17916,3.1535391098993385e-23
sponsors/lead_sponsor/agency_class,mortality_rate,sponsors/lead_sponsor/agency_class,mortality_rate,cat,num,eta,0.11085298048895963,9.614816414536486e-48,17916,3.374897680860029e-47
sponsors/lead_sponsor/agency_class,failure_reason,sponsors/lead_sponsor/agency_class,failure_reason,cat,cat,cramers_v,0.1685372173133973,2.2711089010009224e-181,10204,1.7977456562592723e-180
sponsors/lead_sponsor/agency_class,approval_outcome,sponsors/lead_sponsor/agency_class,approval_outcome,cat,num,eta,0.27512188978581187,0.0,24108,0.0
sponsors/lead_sponsor/agency_class,execution_fail,sponsors/lead_sponsor/agency_class,execution_fail,cat,num,eta,0.14481664577381473,1.3813080899562883e-193,42207,1.121505984251893e-192
sponsors/lead_sponsor/agency_class,execution_pass,sponsors/lead_sponsor/agency_class,execution_pass,cat,num,eta,0.1448166457738147,1.3813080899562883e-193,42207,1.121505984251893e-192
sponsors/lead_sponsor/agency_class,biology_pass,sponsors/lead_sponsor/agency_class,biology_pass,cat,num,eta,0.08242526405440392,4.921354236618036e-35,23862,1.5174539460734838e-34
sponsors/lead_sponsor/agency_class,biology_fail,sponsors/lead_sponsor/agency_class,biology_fail,cat,num,eta,0.08242526405440395,4.921354236618176e-35,23862,1.5174539460734838e-34
sponsors/lead_sponsor/agency_class,regulatory_pass,sponsors/lead_sponsor/agency_class,regulatory_pass,cat,num,eta,0.27512188978581187,0.0,24108,0.0
study_design_info/allocation,study_design_info/intervention_model,study_design_info/allocation,study_design_info/intervention_model,cat,cat,cramers_v,0.5542697509846467,0.0,61697,0.0
study_design_info/allocation,study_design_info/masking,study_design_info/allocation,study_design_info/masking,cat,cat,cramers_v,0.487650335852425,0.0,56864,0.0
study_design_info/allocation,study_design_info/masking_num,study_design_info/allocation,study_design_info/masking_num,cat,num,eta,0.4299774975538647,0.0,61818,0.0
study_design_info/allocation,study_design_info/primary_purpose,study_design_info/allocation,study_design_info/primary_purpose,cat,cat,cramers_v,0.10469089710303392,3.92610856268721e-139,61425,2.540638222595541e-138
study_design_info/allocation,study_type,study_design_info/allocation,study_type,cat,cat,cramers_v,0.0,1.0,62081,1.0
study_design_info/allocation,intervention/intervention_type,study_design_info/allocation,intervention/intervention_type__is_nn,cat,num,eta,0.052697080004443064,1.9707003799290617e-39,62081,6.376335028168984e-39
study_design_info/allocation,intervention/intervention_type,study_design_info/allocation,intervention/intervention_type__n_items,cat,num,eta,0.013898951596137191,0.0005338539160452089,62081,0.0008572746572352593
study_design_info/allocation,dropout_YN,study_design_info/allocation,dropout_YN,cat,num,eta,0.07635921452315998,8.808260535917275e-39,29014,2.828900680435539e-38
study_design_info/allocation,dropout_rate,study_design_info/allocation,dropout_rate,cat,num,eta,0.12041318340328325,3.7693753196335087e-94,29014,1.8553228379215924e-93
study_design_info/allocation,start_date,study_design_info/allocation,start_date__is_nn,cat,num,eta,0.01872849440143651,3.060488603802755e-06,62081,5.46235125742916e-06
study_design_info/allocation,start_date,study_design_info/allocation,start_date__days,cat,num,eta,0.045835961252704685,1.2999555857547868e-16,32550,3.139225615356417e-16
study_design_info/allocation,completion_date,study_design_info/allocation,completion_date__is_nn,cat,num,eta,0.01872849440143651,3.060488603802755e-06,62081,5.46235125742916e-06
study_design_info/allocation,completion_date,study_design_info/allocation,completion_date__days,cat,num,eta,0.01037793644413999,0.06116148573910849,32550,0.0834456862753836
study_design_info/allocation,duration_day,study_design_info/allocation,duration_day,cat,num,eta,0.09234374874153134,1.4169072567926284e-62,32550,5.576163892813571e-62
study_design_info/allocation,duration_month,study_design_info/allocation,duration_month,cat,num,eta,0.09222694292638105,2.0210091761577714e-62,32550,7.935601002427407e-62
study_design_info/allocation,duration_year,study_design_info/allocation,duration_year,cat,num,eta,0.09234374874153133,1.4169072567925086e-62,32550,5.576163892813571e-62
study_design_info/allocation,sae_YN,study_design_info/allocation,sae_YN,cat,num,eta,0.02471454935607625,0.004427349457032689,13259,0.006721292862904586
study_design_info/allocation,sae_rate,study_design_info/allocation,sae_rate,cat,num,eta,0.20021259492642526,5.863510897673871e-120,13259,3.459371879357674e-119
study_design_info/allocation,mortality_YN,study_design_info/allocation,mortality_YN,cat,num,eta,0.06443649690147775,1.1131074074474817e-13,13259,2.5035910944207115e-13
study_design_info/allocation,mortality_rate,study_design_info/allocation,mortality_rate,cat,num,eta,0.14762976626571925,1.7212998506356642e-65,13259,7.012329403234388e-65
study_design_info/allocation,failure_reason,study_design_info/allocation,failure_reason,cat,cat,cramers_v,0.03534081919617063,0.00038279156610413585,14646,0.0006212987819765866
study_design_info/allocation,approval_outcome,study_design_info/allocation,approval_outcome,cat,num,eta,0.011804850367497411,0.07194588949415785,23237,0.09747055204374211
study_design_info/allocation,execution_fail,study_design_info/allocation,execution_fail,cat,num,eta,0.0931866253451375,9.895929199886577e-77,39412,4.352956198684285e-76
study_design_info/allocation,execution_pass,study_design_info/allocation,execution_pass,cat,num,eta,0.0931866253451375,9.895929199886577e-77,39412,4.352956198684285e-76
study_design_info/allocation,biology_pass,study_design_info/allocation,biology_pass,cat,num,eta,0.005575627566414617,0.3743460373456715,25388,0.4604787539030832
study_design_info/allocation,biology_fail,study_design_info/allocation,biology_fail,cat,num,eta,0.005575627566414682,0.37434603734567196,25388,0.4604787539030832
study_design_info/allocation,regulatory_pass,study_design_info/allocation,regulatory_pass,cat,num,eta,0.011804850367497411,0.07194588949415785,23237,0.09747055204374211
study_design_info/intervention_model,study_design_info/masking,study_design_info/intervention_model,study_design_info/masking,cat,cat,cramers_v,0.2820622559032678,0.0,74651,0.0
study_design_info/intervention_model,study_design_info/masking_num,study_design_info/intervention_model,study_design_info/masking_num,cat,num,eta,0.5079508343930723,0.0,80702,0.0
study_design_info/intervention_model,study_design_info/primary_purpose,study_design_info/intervention_model,study_design_info/primary_purpose,cat,cat,cramers_v,0.14236831499404518,0.0,80137,0.0
study_design_info/intervention_model,study_type,study_design_info/intervention_model,study_type,cat,cat,cramers_v,0.0,1.0,80897,1.0
study_design_info/intervention_model,intervention/intervention_type,study_design_info/intervention_model,intervention/intervention_type__is_nn,cat,num,eta,0.08217891372822646,2.5667884935445935e-117,80897,1.4965755058838024e-116
study_design_info/intervention_model,intervention/intervention_type,study_design_info/intervention_model,intervention/intervention_type__n_items,cat,num,eta,0.04126183039376649,8.181778921555171e-29,80897,2.345848329406289e-28
study_design_info/intervention_model,dropout_YN,study_design_info/intervention_model,dropout_YN,cat,num,eta,0.2401314822922434,0.0,38137,0.0
study_design_info/intervention_model,dropout_rate,study_design_info/intervention_model,dropout_rate,cat,num,eta,0.17025260684559085,1.5306638881151402e-241,38137,1.4775158364444757e-240
study_design_info/intervention_model,start_date,study_design_info/intervention_model,start_date__is_nn,cat,num,eta,0.15160598352021845,0.0,80897,0.0
study_design_info/intervention_model,start_date,study_design_info/intervention_model,start_date__days,cat,num,eta,0.17377377370362698,1.78401607812761e-281,42592,1.8843330916393447e-280
study_design_info/intervention_model,completion_date,study_design_info/intervention_model,completion_date__is_nn,cat,num,eta,0.15160598352021845,0.0,80897,0.0
study_design_info/intervention_model,completion_date,study_design_info/intervention_model,completion_date__days,cat,num,eta,0.1225490836565534,3.7067555522159693e-138,42592,2.394233372481504e-137
study_design_info/intervention_model,duration_day,study_design_info/intervention_model,duration_day,cat,num,eta,0.24895996180137653,0.0,42592,0.0
study_design_info/intervention_model,duration_month,study_design_info/intervention_model,duration_month,cat,num,eta,0.24901155925265636,0.0,42592,0.0
study_design_info/intervention_model,duration_year,study_design_info/intervention_model,duration_year,cat,num,eta,0.24895996180137664,0.0,42592,0.0
study_design_info/intervention_model,sae_YN,study_design_info/intervention_model,sae_YN,cat,num,eta,0.23379245902369095,6.200930452770889e-216,17857,5.469094752126608e-215
study_design_info/intervention_model,sae_rate,study_design_info/intervention_model,sae_rate,cat,num,eta,0.2706282427613628,9.278927435057626e-293,17857,9.982747008305031e-292
study_design_info/intervention_model,mortality_YN,study_design_info/intervention_model,mortality_YN,cat,num,eta,0.18578528935964786,2.1085442038100836e-134,17857,1.3273896935217465e-133
study_design_info/intervention_model,mortality_rate,study_design_info/intervention_model,mortality_rate,cat,num,eta,0.2016283443502338,4.701653849602889e-159,17857,3.3343361484428655e-158
study_design_info/intervention_model,failure_reason,study_design_info/intervention_model,failure_reason,cat,cat,cramers_v,0.053076907792843936,2.3023761092374458e-30,20298,6.734643922222327e-30
study_design_info/intervention_model,approval_outcome,study_design_info/intervention_model,approval_outcome,cat,num,eta,0.07181200199241054,1.2101517820816841e-32,30122,3.647248432553211e-32
study_design_info/intervention_model,execution_fail,study_design_info/intervention_model,execution_fail,cat,num,eta,0.17604563973583212,0.0,52169,0.0
study_design_info/intervention_model,execution_pass,study_design_info/intervention_model,execution_pass,cat,num,eta,0.17604563973583212,0.0,52169,0.0
study_design_info/intervention_model,biology_pass,study_design_info/intervention_model,biology_pass,cat,num,eta,0.03484066528279922,2.6288892649685927e-08,33798,5.063963523151807e-08
study_design_info/intervention_model,biology_fail,study_design_info/intervention_model,biology_fail,cat,num,eta,0.03484066528279923,2.6288892649685835e-08,33798,5.063963523151807e-08
study_design_info/intervention_model,regulatory_pass,study_design_info/intervention_model,regulatory_pass,cat,num,eta,0.07181200199241054,1.2101517820816841e-32,30122,3.647248432553211e-32
study_design_info/masking,study_design_info/masking_num,study_design_info/masking,study_design_info/masking_num,cat,num,eta,0.9999999999999999,0.0,75043,0.0
study_design_info/masking,study_design_info/primary_purpose,study_design_info/masking,study_design_info/primary_purpose,cat,cat,cramers_v,0.06045399406520985,0.0,74379,0.0
study_design_info/masking,study_type,study_design_info/masking,study_type,cat,cat,cramers_v,0.0,1.0,75043,1.0
study_design_info/masking,intervention/intervention_type,study_design_info/masking,intervention/intervention_type__is_nn,cat,num,eta,0.14126457812203463,0.0,75043,0.0
study_design_info/masking,intervention/intervention_type,study_design_info/masking,intervention/intervention_type__n_items,cat,num,eta,0.08044016327160805,9.922475585374766e-93,75043,4.8564229097432836e-92
study_design_info/masking,dropout_YN,study_design_info/masking,dropout_YN,cat,num,eta,0.15084385787431698,5.274617831304246e-176,38218,4.128220036887895e-175
study_design_info/masking,dropout_rate,study_design_info/masking,dropout_rate,cat,num,eta,0.1562428019111454,7.343683838673711e-190,38218,5.920951586865695e-189
study_design_info/masking,start_date,study_design_info/masking,start_date__is_nn,cat,num,eta,0.10023734662249675,4.641840613429673e-150,75043,3.1382093641377653e-149
study_design_info/masking,start_date,study_design_info/masking,start_date__days,cat,num,eta,0.17255281393389,1.4232809810449212e-263,42635,1.425331818193401e-262
study_design_info/masking,completion_date,study_design_info/masking,completion_date__is_nn,cat,num,eta,0.10023734662249675,4.641840613429673e-150,75043,3.1382093641377653e-149
study_design_info/masking,completion_date,study_design_info/masking,completion_date__days,cat,num,eta,0.18221768018272272,5.563308749688319e-296,42635,6.0603441708987166e-295
study_design_info/masking,duration_day,study_design_info/masking,duration_day,cat,num,eta,0.15556423828266278,3.1271018139120358e-211,42635,2.6897719810258226e-210
study_design_info/masking,duration_month,study_design_info/masking,duration_month,cat,num,eta,0.15534567062328467,1.3503296925915088e-210,42635,1.1586162177174057e-209
study_design_info/masking,duration_year,study_design_info/masking,duration_year,cat,num,eta,0.1555642382826628,3.127101813911689e-211,42635,2.6897719810258226e-210
study_design_info/masking,sae_YN,study_design_info/masking,sae_YN,cat,num,eta,0.15393377181532678,1.7655701298925503e-80,17890,7.988745053875796e-80
study_design_info/masking,sae_rate,study_design_info/masking,sae_rate,cat,num,eta,0.31303866680186354,0.0,17890,0.0
study_design_info/masking,mortality_YN,study_design_info/masking,mortality_YN,cat,num,eta,0.1892391754542485,1.3313381246146692e-127,17890,8.159435596183378e-127
study_design_info/masking,mortality_rate,study_design_info/masking,mortality_rate,cat,num,eta,0.27881740265483573,1.2747021373108972e-297,17890,1.3929528072815622e-296
study_design_info/masking,failure_reason,study_design_info/masking,failure_reason,cat,cat,cramers_v,0.05786871812117612,1.680904707546501e-20,20495,4.326773228684511e-20
study_design_info/masking,approval_outcome,study_design_info/masking,approval_outcome,cat,num,eta,0.14731816829119984,4.795261827215928e-102,24224,2.5020322596959985e-101
study_design_info/masking,execution_fail,study_design_info/masking,execution_fail,cat,num,eta,0.1241630001762441,4.0991503051397225e-162,52422,2.9430882872645735e-161
